YEAR,BANAME,BACODE,BANAMEPCAP,BAHTIAN,BAHTIOZ,BAHTIANT,BAHTIOZT,BANGENAN,BANGENOZ,BANOXAN,BANOXOZ,BASO2AN,BACO2AN,BACH4AN,BAN2OAN,BACO2EQA,BAHGAN,BANOXRTA,BANOXRTO,BASO2RTA,BACO2RTA,BACH4RTA,BAN2ORTA,BAC2ERTA,BAHGRTA,BANOXRA,BANOXRO,BASO2RA,BACO2RA,BACH4RA,BAN2ORA,BAC2ERA,BAHGRA,BANOXCRT,BANOXCRO,BASO2CRT,BACO2CRT,BACH4CRT,BAN2OCRT,BAC2ECRT,BAHGCRT,BACNOXRT,BAONOXRT,BAGNOXRT,BAFSNXRT,BACNXORT,BAONXORT,BAGNXORT,BAFSNORT,BACSO2RT,BAOSO2RT,BAGSO2RT,BAFSS2RT,BACCO2RT,BAOCO2RT,BAGCO2RT,BAFSC2RT,BACCH4RT,BAOCH4RT,BAGCH4RT,BAFCH4RT,BACN2ORT,BAON2ORT,BAGN2ORT,BAFN2ORT,BACC2ERT,BAOC2ERT,BAGC2ERT,BAFSC2ERT,BACHGRT,BAFSHGRT,BACNOXR,BAONOXR,BAGNOXR,BAFSNXR,BACNXOR,BAONXOR,BAGNXOR,BAFSNOR,BACSO2R,BAOSO2R,BAGSO2R,BAFSS2R,BACCO2R,BAOCO2R,BAGCO2R,BAFSC2R,BACCH4R,BAOCH4R,BAGCH4R,BAFCH4R,BACN2OR,BAON2OR,BAGN2OR,BAFN2OR,BACC2ER,BAOC2ER,BAGC2ER,BAFSC2ER,BACHGR,BAFSHGR,BANBNOX,BANBNXO,BANBSO2,BANBCO2,BANBCH4,BANBN2O,BANBC2E,BANBHG,BAGENACL,BAGENAOL,BAGENAGS,BAGENANC,BAGENAHY,BAGENABM,BAGENAWI,BAGENASO,BAGENAGT,BAGENAOF,BAGENAOP,BAGENATN,BAGENATR,BAGENATH,BAGENACY,BAGENACN,BACLPR,BAOLPR,BAGSPR,BANCPR,BAHYPR,BABMPR,BAWIPR,BASOPR,BAGTPR,BAOFPR,BAOPPR,BATNPR,BATRPR,BATHPR,BACYPR,BACNPR,BANBGNCL,BANBGNOL,BANBGNGS,BANBGNNC,BANBGNHY,BANBGNBM,BANBGNWI,BANBGNSO,BANBGNGT,BANBGNOF,BANBGNOP,BANBCLPR,BANBOLPR,BANBGSPR,BANBNCPR,BANBHYPR,BANBBMPR,BANBWIPR,BANBSOPR,BANBGTPR,BANBOFPR,BANBOPPR
2019,Electric Energy Inc.,EEI,1401,47840873,20083640,47840873,20083640,4420337,1855218,2705,1131,10436,5002727,1182982,171985,5043140,--,1.224,1.219,4.722,2263.505,0.268,0.039,2281.79,--,0.113,0.113,0.436,209.14,0.025,0.004,210.83,--,1.224,1.219,4.722,2263.505,0.268,0.039,2281.79,--,1.223,0,1.887,1.224,1.215,0,3.306,1.219,4.73,0,0.009,4.722,2264.384,0,1756.244,2263.505,0.268,0,0.0301,0.2676,0.039,0,0.003,0.0389,2282.697,0,1757.895,2281.79,--,--,0.113,0,0.128,0.113,0.113,0,0.127,0.113,0.437,0,0.001,0.436,209.354,0,118.859,209.14,0.0248,0,0.002,0.0247,0.0036,0,0.0002,0.0036,211.047,0,118.971,210.83,--,--,1.225,1.222,4.716,2262.844,0.267,0.039,2281.107,--,4364290,0,56047,0,0,0,0,0,0,0,0,4420337,0,0,4420337,0,0.987,0,0.013,0,0,0,0,0,0,0,0,1,0,0,1,0,2515077,0,7646,0,0,0,0,0,0,0,0,0.997,0,0.003,0,0,0,0,0,0,0,0
2019,Electric Reliability Council of Texas Inc.,ERCO,175107,2388511009,1213667524,3546284840,1693176713,412623348,196363754,102120,49957,116644,177618978,22977547,3185028,178377451,--,0.495,0.509,0.565,860.925,0.056,0.008,864.602,--,0.086,0.082,0.098,148.728,0.01,0.001,149.363,--,0.704,0.724,0.804,1224.997,0.079,0.011,1230.228,--,1.125,3.905,0.556,0.702,1.094,3.799,0.554,0.684,2.994,10.494,0.007,0.811,2216.479,2295.767,877.705,1229.918,0.254,0.0572,0.0161,0.0794,0.0369,0.0098,0.0016,0.011,2233.834,2300.108,878.586,1235.187,--,--,0.105,0.285,0.075,0.085,0.102,0.283,0.073,0.082,0.28,0.767,0.001,0.098,207.332,167.71,118.578,149.319,0.0238,0.0042,0.0022,0.0096,0.0035,0.0007,0.0002,0.0013,208.955,168.027,118.698,149.959,--,--,0.827,0.8,0.908,1269.123,0.082,0.011,1274.538,--,75242944,133154,211592943,41298007,852038,380057,76156992,4325481,0,2132924,508808,330908779,81714568,80862530,289990830,122632518,0.182,0,0.513,0.1,0.002,0.001,0.185,0.01,0,0.005,0.001,0.802,0.198,0.196,0.703,0.297,39778194,182682,102980586,0,0,144263,0,0,0,1976308,0,0.274,0.001,0.71,0,0,0.001,0,0,0,0.014,0
2019,Florida Municipal Power Pool,FMPP,5560,125084005,59255042,125385730,59392573,14976930,7009780,1369,754,3497,9635190,1540055,216057,9686633,--,0.183,0.215,0.467,1286.671,0.103,0.014,1293.54,--,0.022,0.025,0.056,154.059,0.012,0.002,154.882,--,0.183,0.215,0.468,1289.588,0.103,0.014,1296.474,--,0,0,0.313,0.183,0,0,0.362,0.215,0.851,0,0.197,0.468,1689.755,0,1007.95,1290.204,0.1842,0,0.0418,0.1008,0.0266,0,0.0054,0.0142,1702.272,0,1010.606,1296.942,--,--,0,0,0.041,0.022,0,0,0.046,0.025,0.092,0,0.026,0.056,182.941,0,130.664,154.619,0.0199,0,0.0054,0.0121,0.0029,0,0.0007,0.0017,184.296,0,131.008,155.427,--,--,0.304,0.362,0.478,1280.941,0.102,0.014,1287.708,--,5042724,249,9831331,0,0,67135,0,33883,0,1608,0,14875912,101018,101018,14943047,33883,0.337,0,0.656,0,0,0.004,0,0.002,0,0,0,0.993,0.007,0.007,0.998,0.002,2482213,0,5199608,0,0,15210,0,0,0,0,0,0.322,0,0.676,0,0,0.002,0,0,0,0,0
2019,Florida Power & Light Company,FPL,46545,686754251,337068039,1013720856,471288189,128080568,60263124,11464,5295,2620,40456218,4066745,492079,40580372,--,0.179,0.176,0.041,631.731,0.032,0.004,633.669,--,0.033,0.031,0.008,117.819,0.006,0.001,118.18,--,0.238,0.234,0.054,839.607,0.042,0.005,842.184,--,0,2.318,0.11,0.11,0,2.202,0.115,0.115,0,0.145,0.013,0.013,0,927.3,818.263,818.266,0,0.1066,0.0158,0.0158,0,0.0213,0.0016,0.0016,0,936.318,819.134,819.137,--,--,0,0.406,0.016,0.016,0,0.451,0.017,0.017,0,0.025,0.002,0.002,0,162.376,118.989,118.99,0,0.0187,0.0023,0.0023,0,0.0037,0.0002,0.0002,0,163.955,119.116,119.117,--,--,0.186,0.182,0.042,833.967,0.029,0.003,835.695,--,0,224181,93805550,29108066,203197,2341399,0,2399916,0,0,-1741,123136056,4944512,4741315,96369389,31711179,0,0.002,0.732,0.227,0.002,0.018,0,0.019,0,0,0,0.961,0.039,0.037,0.752,0.248,0,2729,59656508,0,0,974353,0,0,0,0,0,0,0,0.984,0,0,0.016,0,0,0,0,0
2019,Gainesville Regional Utilities,GVL,890,22722035,11294239,22753301,11308490,1902104,927248,1962,925,618,1191063,738149,98308,1214938,--,2.063,1.996,0.65,1252.364,0.388,0.052,1277.467,--,0.173,0.164,0.054,104.838,0.032,0.004,106.939,--,2.066,1.999,0.652,1254.68,0.389,0.052,1279.83,--,3.532,0,1.142,2.582,3.49,0,1.128,2.509,1.526,0,0.006,0.922,2133.009,0,985.731,1676.891,0.197,0,0.0185,0.126,0.0281,0,0.0018,0.0176,2146.295,0,986.743,1685.297,--,--,0.295,0,0.138,0.245,0.28,0,0.135,0.233,0.127,0,0.001,0.088,177.869,0,118.768,159.339,0.0164,0,0.0022,0.012,0.0023,0,0.0002,0.0017,178.977,0,118.89,160.138,--,--,2.292,2.218,0.804,1490.548,0.246,0.033,1506.571,--,439024,520,866006,0,0,593043,0,3511,0,0,0,1305550,596554,596554,1898593,3511,0.231,0,0.455,0,0,0.312,0,0.002,0,0,0,0.686,0.314,0.314,0.998,0.002,786117,0,511436,0,0,213979,0,0,0,0,0,0.52,0,0.338,0,0,0.142,0,0,0,0,0
2019,Gila River Power LLC,GRMA,1857,63772087,31664341,63772087,31664341,5761071,2654535,274,127,19,3789888,28735,2874,3790675,--,0.095,0.096,0.007,1315.689,0.005,0,1315.962,--,0.009,0.008,0.001,118.857,0,0,118.882,--,0.095,0.096,0.007,1315.689,0.005,0,1315.962,--,0,0,0.095,0.095,0,0,0.096,0.096,0,0,0.007,0.007,0,0,1315.689,1315.689,0,0,0.005,0.005,0,0,0.0005,0.0005,0,0,1315.962,1315.962,--,--,0,0,0.009,0.009,0,0,0.008,0.008,0,0,0.001,0.001,0,0,118.857,118.857,0,0,0.0005,0.0005,0,0,0,0,0,0,118.882,118.882,--,--,0.095,0.096,0.007,1315.689,0.005,0,1315.962,--,0,0,5761071,0,0,0,0,0,0,0,0,5761071,0,0,5761071,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4280956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,Gridforce South,GRIS,324,0,0,11071862,4627750,1243331,519680,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,,,,,,,,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,1243331,0,0,0,0,0,1243331,1243331,0,1243331,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Griffith Energy LLC,GRIF,655,23289252,10941860,23289252,10941860,2981217,1501331,113,50,7,1384048,47665,4767,1385354,--,0.076,0.066,0.005,928.512,0.016,0.002,929.388,--,0.01,0.009,0.001,118.857,0.002,0,118.969,--,0.076,0.066,0.005,928.512,0.016,0.002,929.388,--,0,0,0.076,0.076,0,0,0.066,0.066,0,0,0.005,0.005,0,0,928.512,928.512,0,0,0.016,0.016,0,0,0.0016,0.0016,0,0,929.388,929.388,--,--,0,0,0.01,0.01,0,0,0.009,0.009,0,0,0.001,0.001,0,0,118.857,118.857,0,0,0.002,0.002,0,0,0.0002,0.0002,0,0,118.969,118.969,--,--,0.076,0.066,0.005,928.512,0.016,0.002,929.388,--,0,0,2981217,0,0,0,0,0,0,0,0,2981217,0,0,2981217,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1393347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019,Hawaii Miscellaneous,NA,1113,23091878,9677126,28306945,11812835,2916351,1251835,11462,5125,5676,1708856,452170,67512,1724560,--,7.86,8.188,3.893,1171.913,0.155,0.023,1182.683,--,0.993,1.059,0.492,148.005,0.02,0.003,149.365,--,9.835,10.245,4.871,1466.378,0.194,0.029,1479.853,--,2.388,7.886,4.075,5.413,2.385,8.259,3.943,5.66,2.302,6.455,0.053,3.253,2181.4,1655.368,1190.867,1577.886,0.255,0.113,0.0218,0.105,0.0371,0.0192,0.0022,0.0161,2198.832,1663.913,1192.064,1585.312,--,--,0.226,0.78,0.415,0.537,0.227,0.802,0.401,0.556,0.218,0.639,0.005,0.323,206.843,163.744,121.229,156.492,0.0242,0.0112,0.0022,0.0104,0.0035,0.0019,0.0002,0.0016,208.496,164.589,121.351,157.229,--,--,6.563,6.969,4.509,1581.188,0.078,0.013,1587.016,--,0,2108615,0,0,93717,51393,381925,109992,0,0,170709,2279324,637027,543310,2330717,585634,0,0.723,0,0,0.032,0.018,0.131,0.038,0,0,0.059,0.782,0.218,0.186,0.799,0.201,451461,8282863,3980812,0,0,19634,0,0,0,0,0,0.035,0.65,0.313,0,0,0.002,0,0,0,0,0
2019,Hawaiian Electric Co Inc,HECO,2759,70395486,31268044,73123588,32333767,6833647,3036174,12738,6151,24294,5850017,1237462,189200,5893676,--,3.728,4.052,7.11,1712.121,0.181,0.028,1724.899,--,0.362,0.393,0.69,166.204,0.018,0.003,167.445,--,3.903,4.242,7.444,1792.479,0.19,0.029,1805.857,--,0.986,4.384,0,3.646,2.337,4.463,0,4.028,4.952,8.661,0,7.855,2321.874,1636.175,0,1785.163,0.2684,0.0694,0,0.1126,0.039,0.0137,0,0.0192,2340.194,1641.979,0,1793.686,--,--,0.091,0.436,0,0.356,0.216,0.445,0,0.395,0.455,0.862,0,0.768,213.195,162.825,0,174.474,0.0246,0.0069,0,0.011,0.0036,0.0014,0,0.0019,214.877,163.402,0,175.307,--,--,4.515,4.613,8.146,1704.143,0.158,0.025,1715.554,--,1301946,4755555,0,0,825,464170,147385,158146,0,5624,-4,6063121,770526,769701,6527291,306356,0.191,0.696,0,0,0,0.068,0.022,0.023,0,0.001,0,0.887,0.113,0.113,0.955,0.045,130007,3143701,0,0,0,275543,0,0,0,0,0,0.037,0.886,0,0,0,0.078,0,0,0,0,0
2019,Idaho Power Company,IPCO,4257,18341932,9799785,123896264,58817775,14152442,6519691,1169,546,53,1050778,50894,5484,1052232,--,0.165,0.168,0.008,148.494,0.004,0,148.7,--,0.127,0.111,0.006,114.577,0.003,0,114.735,--,0.989,1.003,0.045,888.713,0.022,0.002,889.942,--,0,36.121,0.272,0.272,0,37.2,0.385,0.386,0,3.333,0.042,0.042,0,1865.818,953.764,953.778,0,0.0755,0.0188,0.0188,0,0.0151,0.0019,0.0019,0,1872.182,954.808,954.822,--,--,0,3.162,0.034,0.034,0,3.153,0.038,0.039,0,0.292,0.005,0.005,0,163.321,119.362,119.363,0,0.0066,0.0023,0.0023,0,0.0013,0.0002,0.0002,0,163.878,119.492,119.493,--,--,0.915,1.115,0.031,981.482,0.023,0.002,982.799,--,21008,33,2182362,0,9069824,95660,1864577,667866,185456,0,65655,2269059,11883383,2813559,2364719,11787723,0.001,0,0.154,0,0.641,0.007,0.132,0.047,0.013,0,0.005,0.16,0.84,0.199,0.167,0.833,0,33,1306045,0,0,45373,0,0,0,0,0,0,0,0.966,0,0,0.034,0,0,0,0,0
2019,Imperial Irrigation District,IID,2262,11883580,6898818,54033300,26370868,5827103,2850036,318,155,1406,612932,396148,51560,625566,--,0.109,0.109,0.482,210.373,0.068,0.009,214.709,--,0.054,0.045,0.237,103.156,0.033,0.004,105.282,--,0.581,0.579,2.57,1120.698,0.362,0.047,1143.799,--,0,0,0.206,0.206,0,0,0.204,0.204,0,0,0.009,0.009,0,0,1012.594,1012.594,0,0,0.0185,0.0185,0,0,0.0019,0.0019,0,0,1013.608,1013.608,--,--,0,0,0.024,0.024,0,0,0.023,0.023,0,0,0.001,0.001,0,0,118.839,118.839,0,0,0.0022,0.0022,0,0,0.0002,0.0002,0,0,118.958,118.958,--,--,0.285,0.254,0.036,946.4,0.093,0.012,952.224,--,0,362,758286,0,211252,338364,0,856696,3665316,0,-3173,755475,5071627,4860375,1093839,4733264,0,0,0.13,0,0.036,0.058,0,0.147,0.629,0,0,0.13,0.87,0.834,0.188,0.812,0,0,748589,0,0,54736,0,0,0,0,0,0,0,0.932,0,0,0.068,0,0,0,0,0
2019,ISO New England Inc.,ISNE,46010,458867985,203262936,883685784,366424024,99302794,42231627,16887,7260,4922,24424105,7604622,994327,24667169,--,0.34,0.344,0.099,491.912,0.077,0.01,496.807,--,0.074,0.071,0.021,106.454,0.017,0.002,107.513,--,0.591,0.597,0.172,854.447,0.133,0.017,862.95,--,2.851,4.313,0.216,0.256,3.044,2.416,0.222,0.255,1.325,1.691,0.012,0.03,2405.384,1096.94,829.556,840.738,0.2752,0.0433,0.0165,0.0183,0.04,0.0068,0.0017,0.0019,2424.197,1100.061,830.465,841.769,--,--,0.243,0.557,0.031,0.036,0.239,0.424,0.032,0.037,0.113,0.218,0.002,0.004,205.128,141.674,118.216,119.249,0.0235,0.0056,0.0024,0.0026,0.0034,0.0009,0.0002,0.0003,206.732,142.077,118.345,119.395,--,--,0.431,0.387,0.136,843.579,0.087,0.011,849.105,--,467121,192664,49210685,29817525,7203128,7157376,3594724,1518025,0,146719,-5171,79829543,19473252,12270125,57169394,42133401,0.005,0.002,0.496,0.3,0.073,0.072,0.036,0.015,0,0.001,0,0.804,0.196,0.124,0.576,0.424,301655,304733,27328678,0,0,2405829,0,0,0,0,0,0.01,0.01,0.901,0,0,0.079,0,0,0,0,0
2019,JEA,JEA,5218,87895128,43206649,88366939,43416936,9695616,4688924,3913,1886,2661,6077723,487701,75302,6095039,--,0.807,0.805,0.549,1253.705,0.05,0.008,1257.277,--,0.089,0.087,0.061,138.295,0.006,0.001,138.689,--,0.812,0.809,0.552,1260.594,0.051,0.008,1264.186,--,1.477,0,0.342,0.812,1.498,0,0.343,0.809,0.989,0,0.261,0.563,1981.464,0,813.457,1297.449,0.0767,0,0.0258,0.0469,0.0118,0,0.0042,0.0073,1986.893,0,815.343,1300.803,--,--,0.124,0,0.047,0.088,0.126,0,0.045,0.087,0.083,0,0.036,0.061,166.419,0,112.173,141.326,0.0064,0,0.0036,0.0051,0.001,0,0.0006,0.0008,166.875,0,112.433,141.691,--,--,0.921,0.924,0.596,1476.458,0.056,0.008,1480.326,--,738847,1211486,6994723,0,0,694941,0,52982,0,2637,0,8947693,747923,747923,9642634,52982,0.076,0.125,0.721,0,0,0.072,0,0.005,0,0,0,0.923,0.077,0.077,0.995,0.005,3137276,0,2451593,0,0,138339,0,0,0,0,0,0.548,0,0.428,0,0,0.024,0,0,0,0,0
2019,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities,LGEE,13432,345841977,153315969,349175902,154791379,36038410,15865037,19199,8019,17836,33260720,7577179,1096755,33518851,--,1.065,1.011,0.99,1845.848,0.21,0.03,1860.174,--,0.111,0.105,0.103,192.346,0.022,0.003,193.839,--,1.077,1.021,1,1865.225,0.212,0.031,1879.701,--,1.231,39.5,0.206,1.076,1.154,34.672,0.21,1.021,1.177,3.75,0.004,1,2046.266,2082.375,844.561,1864.436,0.2475,0.0843,0.0154,0.2124,0.0359,0.0169,0.0015,0.0307,2063.165,2089.5,845.406,1878.906,--,--,0.121,3.098,0.029,0.111,0.114,3.152,0.029,0.105,0.116,0.294,0.001,0.103,201.534,163.324,118.857,192.362,0.0244,0.0066,0.0022,0.0219,0.0035,0.0013,0.0002,0.0032,203.198,163.883,118.976,193.855,--,--,0.983,0.932,0.944,1816.964,0.201,0.029,1830.679,--,28855220,18491,6787926,0,356903,2385,0,17485,0,0,0,35661637,376773,19870,35664022,374388,0.801,0.001,0.188,0,0.01,0,0,0,0,0,0,0.99,0.01,0.001,0.99,0.01,16700699,16,3664326,0,0,2385,0,0,0,0,0,0.82,0,0.18,0,0,0,0,0,0,0,0
2019,Los Angeles Department of Water and Power,LDWP,14273,145626882,59674829,181064062,77088394,21534206,9252790,10639,3989,2052,11614225,1975813,280109,11680635,--,0.988,0.862,0.191,1078.677,0.092,0.013,1084.845,--,0.146,0.134,0.028,159.507,0.014,0.002,160.419,--,1.212,1.057,0.234,1322.999,0.113,0.016,1330.564,--,2.394,0,0.201,1.209,2.251,0,0.2,1.098,0.535,0,0.006,0.249,1961.453,0,886.15,1380.383,0.2399,0,0.0168,0.1193,0.0349,0,0.0017,0.0169,1977.85,0,887.064,1388.414,--,--,0.25,0,0.026,0.142,0.238,0,0.026,0.129,0.056,0,0.001,0.029,205.2,0,116.482,162.314,0.0251,0,0.0022,0.014,0.0037,0,0.0002,0.002,206.915,0,116.602,163.258,--,--,1.083,0.978,0.225,1328.133,0.11,0.016,1335.491,--,7539612,22232,9192019,0,835803,130286,859178,2281808,0,478608,194661,17427132,4107075,3271272,17557417,3976789,0.35,0.001,0.427,0,0.039,0.006,0.04,0.106,0,0.022,0.009,0.809,0.191,0.152,0.815,0.185,5695653,0,7611048,0,0,66610,0,0,0,0,0,0.426,0,0.569,0,0,0.005,0,0,0,0,0
2019,Midcontinent Independent Transmission System Operator Inc..,MISO,252595,4489526860,2041662700,6204252440,2718538648,663756186,287658930,257171,113215,333774,388985727,71795218,10355915,391424899,--,0.775,0.787,1.006,1172.074,0.108,0.016,1179.424,--,0.115,0.111,0.149,173.286,0.016,0.002,174.372,--,1.049,1.066,1.361,1586.619,0.146,0.021,1596.568,--,1.359,1.181,0.607,1.03,1.337,0.749,0.647,1.02,2.32,8.857,0.026,1.376,2229.326,1269.92,876.198,1634.108,0.2457,0.1817,0.0169,0.1458,0.0358,0.0283,0.0018,0.0209,2246.128,1282.885,877.143,1643.986,--,--,0.127,0.201,0.082,0.112,0.123,0.155,0.084,0.109,0.217,1.503,0.004,0.149,208.373,215.549,118.672,177.343,0.023,0.0308,0.0023,0.0158,0.0033,0.0048,0.0002,0.0023,209.943,217.749,118.8,178.415,--,--,1.158,1.127,1.521,1636.609,0.15,0.022,1646.766,--,257173852,4676878,210697842,102263943,10411475,10346518,58759479,1988473,0,6169438,1268282,582250236,81505945,71094469,490332811,173423370,0.387,0.007,0.317,0.154,0.016,0.016,0.089,0.003,0,0.009,0.002,0.877,0.123,0.107,0.739,0.261,137948257,3563288,106249845,0,0,4436511,0,0,0,93273,0,0.547,0.014,0.421,0,0,0.018,0,0,0,0,0
2019,NaturEner Power Watch LLC (GWA),GWA,210,0,0,4622338,1822221,519072,204629,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,,,,,,,,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,519072,0,0,0,0,0,519072,519072,0,519072,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NaturEner Wind Watch LLC,WWA,189,0,0,5317737,2096363,597163,235414,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,,,,,,,,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,597163,0,0,0,0,0,597163,597163,0,597163,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Nevada Power Company,NEVP,17776,215768060,104145454,273753997,130743574,33938319,16332289,10969,5114,5008,14070494,1192739,154099,14108363,--,0.646,0.626,0.295,829.18,0.035,0.005,831.412,--,0.102,0.098,0.046,130.422,0.006,0.001,130.773,--,0.803,0.778,0.367,1030.277,0.044,0.006,1033.05,--,2.379,84.128,0.621,0.798,2.636,84.516,0.592,0.764,3.444,7.593,0.006,0.352,2216.343,4276.169,894.879,1027.818,0.2695,0.1732,0.017,0.0424,0.0392,0.0346,0.0017,0.0055,2234.768,4290.819,895.808,1030.507,--,--,0.225,3.213,0.082,0.102,0.244,3.212,0.079,0.098,0.326,0.29,0.001,0.045,209.669,163.325,118.667,130.999,0.0255,0.0066,0.0022,0.0054,0.0037,0.0013,0.0002,0.0007,211.412,163.885,118.79,131.342,--,--,0.871,0.822,0.454,1075.252,0.053,0.007,1078.689,--,2735457,12625,24460464,0,66342,83943,329399,2811153,3417417,0,21519,27230065,6708254,6641912,27314008,6624311,0.081,0,0.721,0,0.002,0.002,0.01,0.083,0.101,0,0.001,0.802,0.198,0.196,0.805,0.195,2184231,280,13938450,0,0,55683,0,0,0,0,0,0.135,0,0.862,0,0,0.003,0,0,0,0,0
2019,New Brunswick System Operator,NBSO,244,3914915,1251392,5832578,1821768,708914,251331,278,68,409,23067,101895,18430,27087,--,0.783,0.543,1.153,65.078,0.144,0.026,76.418,--,0.142,0.109,0.209,11.784,0.026,0.005,13.838,--,1.125,0.78,1.656,93.472,0.206,0.037,109.76,--,0,,0,,0,,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,--,--,0,,0,,0,,0,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,--,--,2.035,0.796,1.245,63.075,0.499,0.072,97.154,--,0,0,61713,0,76029,335045,139318,0,0,0,96809,158522,550392,474363,493567,215347,0,0,0.087,0,0.107,0.473,0.197,0,0,0,0.137,0.224,0.776,0.669,0.696,0.304,0,0,0,0,0,144355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,New Harquahala Generating Company LLC - HGBA,HGMA,1325,0,0,,,0,0,0,0,0,0,0,0,0,--,,,,,,,,--,0,0,0,0,0,0,0,--,,,,,,,,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,New Smyrna Beach Utilities Commission of,NSB,66,1183,621,1183,621,-150,-78,1,0,0,97,8,2,97,--,-6.96,-7.026,-3.987,-1288.107,-0.052,-0.01,-1292.52,--,0.883,0.882,0.505,163.327,0.007,0.001,163.887,--,-6.96,-7.026,-3.987,-1288.107,-0.052,-0.01,-1292.52,--,0,-6.96,0,-6.96,0,-7.026,0,-7.026,0,-3.987,0,-3.987,0,-1288.107,0,-1288.107,0,-0.0522,0,-0.0522,0,-0.0104,0,-0.0104,0,-1292.52,0,-1292.52,--,--,0,0.883,0,0.883,0,0.882,0,0.882,0,0.505,0,0.505,0,163.327,0,163.327,0,0.0066,0,0.0066,0,0.0013,0,0.0013,0,163.887,0,163.887,--,--,0,0,0,0,0,0,0,--,0,-150,0,0,0,0,0,0,0,0,0,-150,0,0,-150,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2019,New York Independent System Operator,NYIS,55936,467554550,224268464,1252830589,559354664,137707451,61313881,13609,6153,2919,27061024,3711300,466041,27163878,--,0.198,0.201,0.042,393.022,0.027,0.003,394.516,--,0.058,0.055,0.012,115.756,0.008,0.001,116.196,--,0.473,0.48,0.101,939.926,0.064,0.008,943.498,--,2.499,3.213,0.295,0.337,3.588,3.238,0.293,0.327,6.057,1.057,0.025,0.08,2208.646,1200.702,910.196,922.811,0.271,0.0577,0.0174,0.0197,0.0395,0.0123,0.0018,0.0022,2227.185,1205.811,911.172,923.96,--,--,0.232,0.327,0.038,0.044,0.283,0.228,0.038,0.042,0.563,0.107,0.003,0.01,205.2,122.048,118.966,119.94,0.0252,0.0059,0.0023,0.0026,0.0037,0.0013,0.0002,0.0003,206.923,122.567,119.094,120.089,--,--,0.5,0.479,0.137,1007.55,0.037,0.004,1009.547,--,421951,516472,53735188,44865018,30291035,2917938,4455881,514313,0,4376,-14723,99528283,38179167,7888132,57581203,80126247,0.003,0.004,0.39,0.326,0.22,0.021,0.032,0.004,0,0,0,0.723,0.277,0.057,0.418,0.582,427383,369606,30909076,0,0,558894,0,0,0,0,0,0.013,0.011,0.958,0,0,0.017,0,0,0,0,0
