YEAR,SUBRGN,SRNAME,SRNAMEPCAP,SRHTIAN,SRHTIOZ,SRHTIANT,SRHTIOZT,SRNGENAN,SRNGENOZ,SRNOXAN,SRNOXOZ,SRSO2AN,SRCO2AN,SRCH4AN,SRN2OAN,SRCO2EQA,SRHGAN,SRNOXRTA,SRNOXRTO,SRSO2RTA,SRCO2RTA,SRCH4RTA,SRN2ORTA,SRC2ERTA,SRHGRTA,SRNOXRA,SRNOXRO,SRSO2RA,SRCO2RA,SRCH4RA,SRN2ORA,SRC2ERA,SRHGRA,SRNOXCRT,SRNOXCRO,SRSO2CRT,SRCO2CRT,SRCH4CRT,SRN2OCRT,SRC2ECRT,SRHGCRT,SRCNOXRT,SRONOXRT,SRGNOXRT,SRFSNXRT,SRCNXORT,SRONXORT,SRGNXORT,SRFSNORT,SRCSO2RT,SROSO2RT,SRGSO2RT,SRFSS2RT,SRCCO2RT,SROCO2RT,SRGCO2RT,SRFSC2RT,SRCCH4RT,SROCH4RT,SRGCH4RT,SRFCH4RT,SRCN2ORT,SRON2ORT,SRGN2ORT,SRFN2ORT,SRCC2ERT,SROC2ERT,SRGC2ERT,SRFSC2ERT,SRCHGRT,SRFSHGRT,SRCNOXR,SRONOXR,SRGNOXR,SRFSNXR,SRCNXOR,SRONXOR,SRGNXOR,SRFSNOR,SRCSO2R,SROSO2R,SRGSO2R,SRFSS2R,SRCCO2R,SROCO2R,SRGCO2R,SRFSC2R,SRCCH4R,SROCH4R,SRGCH4R,SRFCH4R,SRCN2OR,SRON2OR,SRGN2OR,SRFN2OR,SRCC2ER,SROC2ER,SRGC2ER,SRFSC2ER,SRCHGR,SRFSHGR,SRNBNOX,SRNBNXO,SRNBSO2,SRNBCO2,SRNBCH4,SRNBN2O,SRNBC2E,SRNBHG,SRGENACL,SRGENAOL,SRGENAGS,SRGENANC,SRGENAHY,SRGENABM,SRGENAWI,SRGENASO,SRGENAGT,SRGENAOF,SRGENAOP,SRGENATN,SRGENATR,SRGENATH,SRGENACY,SRGENACN,SRCLPR,SROLPR,SRGSPR,SRNCPR,SRHYPR,SRBMPR,SRWIPR,SRSOPR,SRGTPR,SROFPR,SROPPR,SRTNPR,SRTRPR,SRTHPR,SRCYPR,SRCNPR,SRNBGNCL,SRNBGNOL,SRNBGNGS,SRNBGNNC,SRNBGNHY,SRNBGNBM,SRNBGNWI,SRNBGNSO,SRNBGNGT,SRNBGNOF,SRNBGNOP,SRNBCLPR,SRNBOLPR,SRNBGSPR,SRNBNCPR,SRNBHYPR,SRNBBMPR,SRNBWIPR,SRNBSOPR,SRNBGTPR,SRNBOFPR,SRNBOPPR
2019,NEWE,NPCC New England,47060,462784033,204515331,889519494,368246796,100011791,42483031,17166,7330,5331,24447264,7706525,1012759,24694349,--,0.343,0.345,0.107,488.888,0.077,0.01,493.829,--,0.074,0.072,0.023,105.653,0.017,0.002,106.721,--,0.595,0.599,0.185,847.935,0.134,0.018,856.505,--,2.851,4.324,0.216,0.256,3.044,2.429,0.222,0.255,1.325,1.692,0.012,0.03,2405.384,1097.254,829.556,840.741,0.2752,0.0433,0.0165,0.0183,0.04,0.0068,0.0017,0.0019,2424.197,1100.377,830.465,841.772,--,--,0.243,0.558,0.031,0.036,0.239,0.426,0.032,0.037,0.113,0.218,0.002,0.004,205.128,141.684,118.216,119.249,0.0235,0.0056,0.0024,0.0026,0.0034,0.0009,0.0002,0.0003,206.732,142.088,118.345,119.395,--,--,0.439,0.388,0.141,839.887,0.089,0.012,845.548,--,467121,192747,49272398,29817525,7279157,7492421,3734042,1518025,0,146719,91638,79988148,20023644,12744488,57663044,42348748,0.005,0.002,0.493,0.298,0.073,0.075,0.037,0.015,0,0.001,0.001,0.8,0.2,0.127,0.577,0.423,301655,304816,27328678,0,0,2550184,0,0,0,0,0,0.01,0.01,0.896,0,0,0.084,0,0,0,0,0
2019,NWPP,WECC Northwest,95396,1190449302,479563905,2603132258,1108324234,282811235,120717219,90499,35526,59271,101139102,19345788,2773164,101794068,--,0.64,0.589,0.419,715.241,0.068,0.01,719.873,--,0.152,0.148,0.1,169.918,0.016,0.002,171.018,--,1.437,1.322,0.941,1606.354,0.154,0.022,1616.757,--,2.139,0.977,0.54,1.414,2.162,1.021,0.533,1.38,1.622,16.975,0.009,0.935,2293.111,1791.308,910.514,1651.482,0.2606,0.0523,0.0168,0.1472,0.0379,0.0104,0.0017,0.0211,2310.923,1795.724,911.436,1661.441,--,--,0.194,0.122,0.07,0.149,0.196,0.126,0.067,0.145,0.147,2.113,0.001,0.099,208.452,222.946,117.088,174.01,0.0237,0.0065,0.0022,0.0155,0.0034,0.0013,0.0002,0.0022,210.071,223.495,117.207,175.059,--,--,1.59,1.531,0.899,1617.477,0.156,0.022,1628.065,--,64983398,540695,56160910,8866499,119743117,3274735,22572612,4023411,1681812,635215,328832,131515548,151295687,31552570,125923784,156887452,0.23,0.002,0.199,0.031,0.423,0.012,0.08,0.014,0.006,0.002,0.001,0.465,0.535,0.112,0.445,0.555,26190336,22900,22131942,0,0,1641700,0,0,0,311752,0,0.521,0,0.44,0,0,0.033,0,0,0,0.006,0
2019,NYCW,NPCC NYC/Westchester,17392,193637578,93597473,368033314,171712086,41509809,19170293,4666,2163,257,11494096,860861,102645,11520128,--,0.225,0.226,0.012,553.801,0.021,0.002,555.056,--,0.048,0.046,0.003,118.718,0.004,0.001,118.986,--,0.376,0.378,0.021,926.695,0.035,0.004,928.794,--,0,21.607,0.291,0.3,0,18.012,0.297,0.302,0,2.296,0.011,0.011,0,3311.947,908.553,909.55,0,0.0588,0.015,0.0151,0,0.0094,0.0016,0.0016,0,3316.207,909.389,910.388,--,--,0,1.067,0.038,0.039,0,0.573,0.038,0.038,0,0.113,0.001,0.002,0,163.554,118.996,119.045,0,0.0029,0.002,0.002,0,0.0005,0.0002,0.0002,0,163.764,119.105,119.154,--,--,0.449,0.437,0.019,1016.222,0.022,0.002,1017.507,--,0,228197,24201437,16694843,0,377003,0,8328,0,0,0,41124477,385331,385331,24806637,16703171,0,0.005,0.583,0.402,0,0.009,0,0,0,0,0,0.991,0.009,0.009,0.598,0.402,0,10140,12557305,0,0,49711,0,0,0,0,0,0,0.001,0.995,0,0,0.004,0,0,0,0,0
2019,NYLI,NPCC Long Island,6335,91298701,46712023,92977260,47607798,8943357,4494985,4113,1945,735,5406148,1406013,180823,5450662,--,0.92,0.865,0.164,1208.975,0.157,0.02,1218.93,--,0.09,0.083,0.016,118.428,0.015,0.002,119.403,--,0.939,0.884,0.168,1235.005,0.161,0.021,1245.174,--,0,5.354,0.538,0.598,0,216.001,0.532,0.587,0,1.936,0.089,0.112,0,2165.876,1117.095,1130.029,0,0.0883,0.0215,0.0223,0,0.0177,0.0023,0.0025,0,2173.346,1118.306,1131.318,--,--,0,0.402,0.058,0.064,0,0.27,0.056,0.06,0,0.145,0.01,0.012,0,162.522,119.661,120.412,0,0.0066,0.0023,0.0024,0,0.0013,0.0002,0.0003,0,163.083,119.791,120.549,--,--,0.827,0.784,0.168,1300.642,0.044,0.005,1303.344,--,0,220869,7645240,0,0,889945,0,188496,0,0,-1193,7864916,1078441,1078441,8754861,188496,0,0.025,0.855,0,0,0.1,0,0.021,0,0,0,0.879,0.121,0.121,0.979,0.021,0,96982,5193935,0,0,59671,0,0,0,0,0,0,0.018,0.971,0,0,0.011,0,0,0,0,0
2019,NYUP,NPCC Upstate NY,32313,182618270,83958968,793811074,340886591,87477873,37744258,4831,2045,1927,10160780,1444426,182573,10193087,--,0.11,0.108,0.044,232.305,0.017,0.002,233.044,--,0.053,0.049,0.021,111.279,0.008,0.001,111.633,--,0.402,0.395,0.16,846.037,0.06,0.008,848.727,--,2.499,2.134,0.212,0.286,3.588,1.946,0.195,0.255,6.057,0.79,0.017,0.144,2208.646,886.018,838.272,864.986,0.271,0.0496,0.0186,0.0239,0.0395,0.011,0.002,0.0028,2227.185,890.524,839.321,866.421,--,--,0.232,0.247,0.03,0.04,0.283,0.195,0.028,0.036,0.563,0.092,0.002,0.02,205.2,102.746,118.603,120.757,0.0252,0.0058,0.0026,0.0033,0.0037,0.0013,0.0003,0.0004,206.923,103.269,118.752,120.958,--,--,0.422,0.393,0.23,890.211,0.047,0.006,892.571,--,421951,67406,21888510,28170175,30514624,1650990,4455881,317489,0,4376,-13530,50538889,36938984,6424360,24019705,63458169,0.005,0.001,0.25,0.322,0.349,0.019,0.051,0.004,0,0,0,0.578,0.422,0.073,0.275,0.725,427383,262484,13157835,0,0,449513,0,0,0,0,0,0.03,0.018,0.92,0,0,0.031,0,0,0,0,0
2019,PRMS,Puerto Rico Miscellaneous,6442,179724865,80998602,183395878,82676826,18166188,8096637,31972,15925,29426,13963514,1523991,239833,14018299,--,3.52,3.934,3.24,1537.308,0.084,0.013,1543.34,--,0.356,0.393,0.327,155.388,0.008,0.001,155.997,--,3.605,4.029,3.318,1574.448,0.086,0.014,1580.625,--,2.452,5.764,2.126,3.591,2.445,6.467,2.154,4.016,2.223,7.411,0.057,3.318,2161.105,1677.694,1197.522,1574.22,0.2545,0.068,0.0218,0.0859,0.037,0.0136,0.0022,0.0135,2178.5,1683.445,1198.721,1580.397,--,--,0.234,0.561,0.216,0.354,0.234,0.615,0.218,0.392,0.212,0.721,0.006,0.327,205.912,163.24,121.928,155.384,0.0243,0.0066,0.0022,0.0085,0.0035,0.0013,0.0002,0.0013,207.569,163.799,122.051,155.994,--,--,4.45,5.125,4.993,1587.907,0.055,0.01,1592.279,--,3532311,6848526,7359675,0,0,0,156110,272411,0,0,-2845,17737667,428521,428521,17737667,428521,0.194,0.377,0.405,0,0,0,0.009,0.015,0,0,0,0.976,0.024,0.024,0.976,0.024,55041,6312912,3231008,0,0,0,0,0,0,0,0,0.006,0.658,0.337,0,0,0,0,0,0,0,0
2019,RFCE,RFC East,98666,1456434625,658789798,2687182265,1180239680,296156271,130549972,47373,19338,51684,102919396,15611901,2120088,103430315,--,0.32,0.296,0.349,695.034,0.053,0.007,698.485,--,0.065,0.059,0.071,141.331,0.011,0.001,142.032,--,0.534,0.494,0.582,1159.252,0.088,0.012,1165.007,--,1.352,2.088,0.165,0.453,1.256,1.506,0.165,0.411,2.531,0.165,0.006,0.568,2216.764,1168.405,850.061,1155.199,0.2443,0.0232,0.0159,0.0666,0.0355,0.0025,0.0016,0.0091,2233.45,1169.743,850.938,1159.582,--,--,0.125,0.216,0.023,0.057,0.114,0.158,0.023,0.051,0.233,0.017,0.001,0.071,204.519,120.823,118.713,144.19,0.0225,0.0024,0.0022,0.0083,0.0033,0.0003,0.0002,0.0011,206.059,120.961,118.835,144.737,--,--,0.663,0.576,0.724,1237.859,0.089,0.012,1243.756,--,36555989,368358,135348229,109423428,4591708,4828647,2680390,1899026,0,431805,28689,282156498,13999771,9408063,177561718,118594552,0.123,0.001,0.457,0.369,0.016,0.016,0.009,0.006,0,0.001,0,0.953,0.047,0.032,0.6,0.4,18113564,2134155,47628719,0,0,1462496,0,0,0,180811,0,0.261,0.031,0.685,0,0,0.021,0,0,0,0.003,0
2019,RFCM,RFC Michigan,35696,685193321,311687980,917893412,402181740,97428154,41893050,32218,14499,50631,57937336,11072679,1576397,58310628,--,0.661,0.692,1.039,1189.335,0.114,0.016,1196.997,--,0.094,0.093,0.148,169.112,0.016,0.002,170.202,--,0.86,0.901,1.352,1547.392,0.148,0.021,1557.362,--,1.206,5.602,0.406,0.842,1.206,6.34,0.414,0.851,2.529,8.734,0.034,1.374,2219.488,1370.002,856.116,1576.656,0.2495,0.0902,0.0161,0.1394,0.0363,0.0144,0.0016,0.02,2236.554,1376.551,857.009,1586.095,--,--,0.113,0.845,0.056,0.093,0.113,0.823,0.055,0.092,0.237,1.318,0.005,0.152,208.263,206.775,118.05,174.284,0.0234,0.0136,0.0022,0.0154,0.0034,0.0022,0.0002,0.0022,209.864,207.764,118.173,175.327,--,--,1.191,1.195,2.062,1766.868,0.177,0.025,1778.827,--,37102884,908884,33454653,16751427,-83657,1639697,5739688,136834,0,1777441,302,89995591,7432562,7516219,74883861,22544292,0.38,0.009,0.343,0.172,0,0.017,0.059,0.001,0,0.018,0,0.924,0.076,0.077,0.769,0.231,21969630,138691,12213750,0,0,497402,0,0,0,0,0,0.631,0.004,0.351,0,0,0.014,0,0,0,0,0
2019,RFCW,RFC West,192931,3132141865,1394755021,4945779212,2147951830,514164802,218247547,215022,66402,182994,274481541,51070332,7339380,276211919,--,0.836,0.609,0.712,1067.679,0.099,0.014,1074.41,--,0.137,0.095,0.117,175.268,0.016,0.002,176.373,--,1.277,0.929,1.087,1629.699,0.152,0.022,1639.973,--,1.909,1.998,0.326,1.267,1.285,1.555,0.376,0.909,1.826,4.532,0.014,1.097,2161.958,2779.759,903.853,1652.52,0.2474,0.0859,0.0172,0.1536,0.036,0.0172,0.0018,0.0221,2178.865,2787.019,904.785,1662.924,--,--,0.182,0.15,0.043,0.136,0.119,0.123,0.047,0.094,0.174,0.34,0.002,0.118,205.974,208.275,118.966,177.235,0.0236,0.0064,0.0023,0.0165,0.0034,0.0013,0.0002,0.0024,207.584,208.819,119.089,178.351,--,--,1.537,1.124,1.275,1831.612,0.178,0.026,1843.691,--,192275826,1177611,136503011,149027383,5216244,3099861,22421316,650539,0,3507366,285646,482776843,31387960,26171716,336849321,177315482,0.374,0.002,0.265,0.29,0.01,0.006,0.044,0.001,0,0.007,0.001,0.939,0.061,0.051,0.655,0.345,102680523,710081,46120470,0,0,1009734,0,0,0,37876,0,0.682,0.005,0.306,0,0,0.007,0,0,0,0,0
2019,RMPA,WECC Rockies,25521,460450771,192304505,643334602,271841766,66259360,28076104,22211,8860,12730,41167321,7769219,1114089,41430435,--,0.67,0.631,0.384,1242.611,0.117,0.017,1250.553,--,0.096,0.092,0.055,178.813,0.017,0.002,179.956,--,0.966,0.91,0.554,1790.834,0.169,0.024,1802.28,--,1.336,28.828,0.345,0.965,1.309,19.971,0.344,0.919,0.886,11.985,0.006,0.555,2271.447,4044.885,1015.987,1799.566,0.2579,0.1638,0.0183,0.1678,0.0375,0.0328,0.0018,0.0241,2289.071,4058.743,1016.99,1810.941,--,--,0.123,1.164,0.04,0.096,0.12,1.156,0.04,0.092,0.081,0.484,0.001,0.055,208.309,163.326,118.806,179.591,0.0237,0.0066,0.0021,0.0168,0.0034,0.0013,0.0002,0.0024,209.926,163.885,118.923,180.726,--,--,0.821,0.791,0.403,1578.81,0.126,0.018,1587.263,--,28175446,7739,17569969,0,7884712,162043,11180835,1218220,0,0,60396,45813550,20445810,12561098,45975593,20283767,0.425,0,0.265,0,0.119,0.002,0.169,0.018,0,0,0.001,0.691,0.309,0.19,0.694,0.306,10334337,3016,12460509,0,0,43629,0,0,0,0,0,0.452,0,0.546,0,0,0.002,0,0,0,0,0
2019,SPNO,SPP North,30265,390788566,185468262,685772783,305358485,70052261,30824208,19699,9347,7426,37476955,7847529,1134340,37744066,--,0.562,0.606,0.212,1069.971,0.112,0.016,1077.597,--,0.101,0.101,0.038,191.802,0.02,0.003,193.169,--,1.022,1.102,0.385,1945.018,0.204,0.029,1958.88,--,1.056,81.503,0.829,1.024,1.084,75.597,0.817,1.036,0.491,6.08,0.009,0.385,2214.797,8924.798,1008.945,1948.53,0.2566,0.3395,0.0198,0.204,0.0373,0.0673,0.002,0.0295,2232.335,8953.337,1010.039,1962.418,--,--,0.1,1.486,0.098,0.101,0.1,1.444,0.095,0.101,0.046,0.111,0.001,0.038,209.032,162.724,118.881,192.211,0.0242,0.0062,0.0023,0.0201,0.0035,0.0012,0.0002,0.0029,210.687,163.245,119.01,193.581,--,--,1.138,1.151,0.426,1958.609,0.2,0.029,1972.231,--,29578662,133958,8749731,9247734,141671,69017,22078334,48156,0,0,4996,47715082,22337178,22195507,38536365,31515895,0.422,0.002,0.125,0.132,0.002,0.001,0.315,0.001,0,0,0,0.681,0.319,0.317,0.55,0.45,18142324,11268,6086212,0,0,11836,0,0,0,0,0,0.748,0,0.251,0,0,0,0,0,0,0,0
2019,SPSO,SPP South,65063,1037661571,521294391,1469177087,694088342,158740888,74033189,56186,28158,60623,79528033,11100472,1591823,79903970,--,0.708,0.761,0.764,1001.985,0.07,0.01,1006.722,--,0.108,0.108,0.117,153.283,0.011,0.002,154.008,--,1.019,1.095,1.1,1442.439,0.101,0.014,1449.258,--,1.487,29.24,0.728,1.018,1.473,29.618,0.774,1.031,2.773,3.565,0.03,1.074,2189.319,1750.822,1029.586,1472.558,0.232,0.0707,0.0199,0.1006,0.0338,0.0141,0.0021,0.0142,2205.198,1756.796,1030.716,1479.303,--,--,0.137,2.728,0.084,0.107,0.135,2.843,0.087,0.107,0.256,0.333,0.003,0.113,202.013,163.326,118.741,155.11,0.0214,0.0066,0.0023,0.0106,0.0031,0.0013,0.0002,0.0015,203.478,163.883,118.872,155.82,--,--,1.233,1.229,1.261,1543.666,0.108,0.015,1550.914,--,35439390,1766741,70207842,0,8009027,2324878,39867103,595930,0,374240,155736,107943949,50796938,42787911,110268826,48472060,0.223,0.011,0.442,0,0.05,0.015,0.251,0.004,0,0.002,0.001,0.68,0.32,0.27,0.695,0.305,28833015,2006,41053155,0,0,731664,0,0,0,69740,0,0.408,0,0.581,0,0,0.01,0,0,0,0.001,0
2019,SRMV,SERC Mississippi Valley,59471,1028121741,502807162,1459975459,686638084,173700420,80749228,51330,25741,63418,70066808,7395609,1035878,70313599,--,0.591,0.638,0.73,806.755,0.043,0.006,809.596,--,0.1,0.102,0.123,136.301,0.007,0.001,136.781,--,0.777,0.838,0.96,1060.853,0.056,0.008,1064.589,--,1.489,0.605,0.655,0.784,1.565,0.36,0.704,0.828,4.48,9.605,0.012,0.958,2337.79,1264.828,855.948,1098.618,0.2357,0.1982,0.0165,0.0555,0.0342,0.0308,0.0017,0.0075,2353.877,1278.965,856.856,1102.243,--,--,0.129,0.108,0.091,0.1,0.131,0.08,0.094,0.103,0.388,1.714,0.002,0.122,202.555,225.775,118.508,139.812,0.0204,0.0354,0.0023,0.0071,0.003,0.0055,0.0002,0.001,203.949,228.299,118.634,140.273,--,--,0.948,0.977,1.403,1200.137,0.068,0.01,1204.702,--,19863849,1505082,105720309,38588796,2825045,2344465,0,191299,0,2264934,396639,168339609,5360809,2535764,132095278,41605140,0.114,0.009,0.609,0.222,0.016,0.013,0,0.001,0,0.013,0.002,0.969,0.031,0.015,0.76,0.24,12766349,3052984,49543084,0,0,1167055,0,0,0,0,0,0.192,0.046,0.745,0,0,0.018,0,0,0,0,0
2019,SRMW,SERC Midwest,40518,962170749,414894939,1207421326,512031308,120436545,50820689,60495,19610,142024,95409302,20401790,2956101,96104783,--,1.005,0.772,2.358,1584.391,0.169,0.025,1595.941,--,0.126,0.095,0.295,198.321,0.021,0.003,199.767,--,1.262,0.97,2.963,1990.676,0.213,0.031,2005.187,--,1.456,26.255,0.244,1.264,1.087,19.785,0.286,0.955,3.529,6.808,0.022,2.969,2200.213,2520.614,897.008,1995.848,0.2508,0.0881,0.0166,0.2132,0.0365,0.0176,0.0017,0.0309,2217.351,2528.059,897.919,2010.387,--,--,0.138,1.701,0.032,0.126,0.103,4.082,0.036,0.095,0.335,0.441,0.003,0.296,208.828,163.326,118.573,198.699,0.0238,0.0057,0.0022,0.0212,0.0035,0.0011,0.0002,0.0031,210.455,163.808,118.694,200.146,--,--,1.227,1.051,2.828,1960.862,0.216,0.031,1975.607,--,80079186,72081,15212144,17553152,2190245,164179,4771064,65911,0,81898,246685,113245147,7191399,5001154,95856173,24580372,0.665,0.001,0.126,0.146,0.018,0.001,0.04,0.001,0,0.001,0.002,0.94,0.06,0.042,0.796,0.204,31262346,8349,6738102,0,0,187840,0,0,0,55397,0,0.817,0,0.176,0,0,0.005,0,0,0,0.001,0
2019,SRSO,SERC South,91432,1706353884,855534922,2308074261,1116908484,260293360,122034191,57848,25772,31996,126133630,18575958,2713131,126760379,--,0.444,0.422,0.246,969.165,0.071,0.01,973.981,--,0.068,0.06,0.038,147.84,0.011,0.002,148.575,--,0.574,0.545,0.317,1251.331,0.092,0.013,1257.549,--,1.059,2.573,0.278,0.55,0.814,3.391,0.333,0.509,0.602,1.579,0.008,0.215,2101.088,1360.931,899.035,1314.563,0.2095,0.0654,0.0219,0.0867,0.0303,0.0112,0.0025,0.0121,2115.362,1365.919,900.231,1320.279,--,--,0.099,0.385,0.037,0.064,0.075,0.485,0.042,0.057,0.056,0.236,0.001,0.025,196.304,203.648,120.691,153.361,0.0196,0.0098,0.0029,0.0101,0.0028,0.0017,0.0003,0.0014,197.638,204.394,120.852,154.028,--,--,0.795,0.725,0.398,1389.53,0.101,0.015,1396.36,--,56427092,285250,134785671,47728143,8110005,10004528,0,2856074,0,95824,772,239322752,20970607,12860602,201599137,58694222,0.217,0.001,0.518,0.183,0.031,0.038,0,0.011,0,0,0,0.919,0.081,0.049,0.775,0.225,34743527,213765,51353837,0,0,3423934,0,0,0,3031,0,0.387,0.002,0.572,0,0,0.038,0,0,0,0,0
2019,SRTV,SERC Tennessee Valley,72856,1187281910,571668059,2063778270,943688655,216125641,98314968,51489,24268,63286,102626734,18790447,2709026,103263420,--,0.476,0.494,0.586,949.695,0.087,0.013,955.587,--,0.087,0.085,0.107,172.877,0.016,0.002,173.949,--,0.795,0.823,0.977,1583.735,0.145,0.021,1593.56,--,1.203,0.423,0.168,0.795,1.197,0.425,0.162,0.79,1.584,0.011,0.006,0.96,2077.994,1444.548,873.879,1603.422,0.2301,0.0317,0.0161,0.1456,0.0334,0.0032,0.0016,0.0208,2093.699,1446.285,874.761,1613.272,--,--,0.116,0.035,0.023,0.086,0.114,0.031,0.022,0.085,0.152,0.001,0.001,0.104,200.095,118.965,118.845,174.334,0.0222,0.0026,0.0022,0.0158,0.0032,0.0003,0.0002,0.0023,201.607,119.108,118.965,175.405,--,--,0.746,0.753,0.907,1565.172,0.139,0.02,1574.562,--,69131089,181434,58628843,65240305,20677036,1602279,37976,569425,0,57310,-56,193238925,22886716,2209680,129600899,86524742,0.32,0.001,0.271,0.302,0.096,0.007,0,0.003,0,0,0,0.894,0.106,0.01,0.6,0.4,50727370,244950,34491852,0,0,780782,0,0,0,0,0,0.588,0.003,0.4,0,0,0.009,0,0,0,0,0
2019,SRVC,SERC Virginia/Carolina,121609,1548709174,765924555,3051511456,1409088987,328960224,150979182,56474,29026,35681,111092713,19157745,2707787,111705407,--,0.343,0.385,0.217,675.417,0.058,0.008,679.142,--,0.073,0.076,0.046,143.465,0.012,0.002,144.256,--,0.614,0.687,0.388,1207.099,0.104,0.015,1213.756,--,1.392,6.605,0.168,0.554,1.413,4.62,0.163,0.596,0.91,6.298,0.014,0.298,2030.171,2339.198,890.314,1247.841,0.2345,0.0655,0.0175,0.0855,0.0342,0.0116,0.0019,0.012,2046.225,2344.282,891.332,1253.567,--,--,0.137,0.429,0.022,0.067,0.139,0.329,0.021,0.07,0.089,0.409,0.002,0.036,199.265,151.872,119.313,149.988,0.023,0.0043,0.0024,0.0103,0.0034,0.0008,0.0003,0.0014,200.841,152.202,119.449,150.676,--,--,0.736,0.778,0.449,1349.17,0.118,0.017,1356.929,--,52317079,518429,121901603,127516164,6920164,8746180,1404360,9053863,0,367222,215162,302835658,26124567,19204403,184065674,144894551,0.159,0.002,0.371,0.388,0.021,0.027,0.004,0.028,0,0.001,0.001,0.921,0.079,0.058,0.56,0.44,41659399,100603,61804448,0,0,3681741,0,0,0,0,0,0.388,0.001,0.576,0,0,0.034,0,0,0,0,0
